school	address
137436	41033211
137437	10009328370
137438	63156798
137439	10034852496
137440	81875
137441	10023234997
137442	100023001701
137443	100032126343
137444	100051997311
137445	100091439381
137446	452085249
137447	235036066
137448	100012695236
137449	100012822281
137450	10007955636
137451	235031118
137452	10013447176
137453	100051972412
137454	10000265562
137456	200001556283
137457	100110762618
137458	50017102
137460	200002926837
137461	2630150126
137462	100081337781
137463	45054360
137464	11016804
137465	200004718725
137466	10023890775
137467	200002528949
137468	100041214064
137469	100081334692
137470	10014602763
137471	23039017
137472	10006572184
137473	100023269117
137474	100062279040
137475	100091520882
137476	42029604
137477	200004478222
137479	100012743305
137480	10023985098
137481	10023196074
137482	10006570503
137483	100062626973
137484	100062566868
137485	200000997835
137486	10090300515
137487	83156463
137488	100071400010
137490	100091572923
137491	100012822378
137492	100071393420
137493	100121177537
137494	100091415527
137495	10009582282
137497	100051930805
137498	10012341591
137500	83029244
137501	6146010
137502	200052379
137503	10010184593
137504	354986
137505	10008337936
137506	10009017702
137507	5870067413
137510	3455127795
137511	10013317758
137512	100012533706
137513	100110730364
137514	41017746
137515	10004944038
137516	200004266767
137517	10003912917
137518	200276
137519	83025912
137520	41069372
137521	100052042586
137522	100081335087
137523	100121178282
137524	100050692980
137525	100032288069
137526	200001393458
137527	100091577642
137528	100041191475
137529	100062563757
137531	200002797060
137532	148001225
137533	41025145
137535	1710021029
137536	100032125707
137537	100110758846
137538	100062408315
137539	200065360
137540	200003740407
137541	100091566146
137542	100012786186
137543	100032000955
137544	200001056787
137545	100051997566
137546	12141198
137547	10002596610
137548	100121177856
137549	10001051675
137550	200001372626
137551	235030830
137552	100091439823
137553	100032204724
137554	100091442251
137555	100081203334
137556	100012691458
137558	200001442074
137560	100071423594
137561	2465098536
137563	100023304734
137564	100081264714
137565	10006500909
137566	5300080908
137567	10090925322
137568	10090615510
137569	12178970
137570	766338543
137572	100032157542
137575	128040249
137576	100051934921
137577	72040478
137578	100071461673
137580	100030367720
137581	200000535991
137582	100012825673
137594	100091421303
137595	100062367070
137596	100052088905
137597	10007778045
137598	10034174069
137601	10023052811
137602	10000884973
137603	10006581609
137604	41040707
137605	100062459408
137607	200004625012
137608	10007360186
137609	100062310647
137610	100121344405
137611	11077690
137613	100032156723
137614	28025101
137616	10007790585
137618	200003978151
137619	303001073
137620	100121398343
137621	10034808140
137622	200002728091
137623	10003291381
137624	10009556395
137625	200001122541
137626	100091416376
137627	214531
137628	10008176415
137629	100051963305
137630	44033856
137631	200000998992
137632	100081251463
137633	100023422893
137634	100120556287
137635	100023413537
137636	100081198137
137637	10033094436
137638	100110803039
137639	10000146069
137640	100032235850
137641	10009971235
137642	10000267856
137643	63182913
137644	100041038892
137645	200049286
137646	100023119325
137647	10004740798
137648	200003495579
137649	100041043662
137650	10090512472
137651	100041130129
137652	100023417475
137653	10008686405
137654	100041129435
137655	63038172
137656	100081259906
137657	100081259862
137658	100081259905
137659	10035365245
137660	200000534792
137661	200000534931
137662	200002930292
137663	200000534694
137664	10004739061
137665	10032961709
137666	10032960701
137667	10006519708
137673	32016056
137674	10090537859
137675	38293262
137678	128018042
137679	100081193334
137680	10007267635
137681	100022922574
137682	6047609
137683	10003629812
137684	100121363585
137685	202025720
137686	100110758589
137687	10023197967
137689	10023050056
137690	100121259799
137691	100071399641
137692	100023052069
137693	100062213204
137694	100091443027
137695	100081275132
137696	100110803936
137697	10000217225
137698	100091432937
137699	10010152479
137700	145100
137701	32081577
137702	10014557173
137703	10009565339
137704	72341607
137705	90145648
137706	100071349948
137707	200003316934
137708	4510138208
137709	10023905525
137726	100081263713
137727	100091447374
137728	10013772145
137729	12141192
137730	100071406290
137731	200002635668
137732	10000264030
137733	10012151115
137734	47057617
137735	68103071
137736	200004011901
137737	63163715
137738	100041153933
137739	100062552225
137740	100081276350
137741	250036963
137742	200001337990
137744	10090454117
137745	100021238507
137746	100110766539
137747	100110766552
137748	100110766551
137749	100032276827
137750	22076502
137751	100052176097
137752	100121371878
137753	650130
137754	200001203980
137755	100041051851
137756	10014614055
137757	100081151353
137758	100041030397
137759	100052196988
137760	11099123
137761	11078911
137762	144550
137763	100032106420
137764	63113438
137765	200001489812
137766	100071583253
137767	100071494941
137768	100012755590
137769	100022922348
137770	100071510961
137771	100071399271
137772	100022906556
137773	90141743
137774	10003239506
137775	72307542
137776	100041130158
137777	100081333490
137778	100081195267
137779	10002584684
137780	100041034129
137781	100071399028
137782	10000190443
137783	100012804384
137786	10034852306
137787	11085796
137788	10012328384
137789	6089270
137790	200000911182
137791	37027131
137792	100081151347
137794	10006538601
137796	100070540966
137797	100071552906
137798	10034860858
137799	100032234857
137800	100062376270
137801	10023055869
137802	12152872
137806	10012861345
137810	200003313182
137811	11070702
137812	90145262
137813	235058916
137814	10033930813
137816	10023900606
137818	100052204285
137820	100023051539
137825	100121286354
137826	100091421498
137827	100121330553
137828	100032070570
137829	100023037609
137830	100071552916
137831	45045067
137832	200000878049
137834	100062310034
137836	100062616163
137837	50026109
137838	10090537859
137839	10003911042
137840	24000749
137842	10006573955
137843	100012847881
137844	10003000288
137845	100052201937
137847	100081157514
137848	100023059826
137849	10004572925
137850	10001154530
137851	10022986156
137852	10070837469
137853	100081211648
137854	10067629528
137855	100062355798
137856	128017566
137857	100032103018
137858	100071448245
137859	128001931
137860	10008689786
137861	10034170740
137862	10034852664
137863	10009161936
137864	100081264720
137866	77168299
137867	100091610152
137869	83017213
137870	10032788787
137871	200002531105
137872	10034170938
137874	200004641833
137875	100032143388
137876	100041168353
137877	100091435729
137878	100032156891
137879	100091577063
137880	100091535685
137881	200003718069
137882	10014314389
137883	10013772643
137884	24047509
137885	100012784053
137886	100081252687
137888	38130891
137894	667500
137895	10070250215
137896	100081002978
137897	100032026483
137898	200002824171
137899	100052207473
137900	4510118177
137901	100091494813
137902	74052686
137903	200002976581
137904	10014614063
137905	10002347614
137907	100023490968
137908	100032240866
137909	200004024313
137910	10011904038
137911	100032006404
137912	100032155493
137913	100091541846
137915	10034860898
137916	38032816
137917	128009013
137918	10023963819
137919	100121319144
137920	10014027115
137921	100121307304
137923	100012787868
137924	200004213714
137925	100023413511
137926	303003066
137927	10004964283
137928	100023406817
137929	42076875
137930	10003626466
137931	200002770903
137932	100032057707
137933	10009232151
137934	100081188669
137935	34027236
137936	100121317529
137937	100091468101
137938	100081154238
137941	100081195743
137942	10022999028
137943	100081157770
137944	100091468914
137945	100091460194
137946	100091460740
137947	100081001071
137948	10014615969
137949	100091498233
137951	200004431164
137952	200000533723
137953	7947
137954	10091118097
137955	100062313986
137957	10002639436
137958	10003626227
137960	100121269835
137961	200000682720
137962	100110760530
137963	100041157421
137964	100080548075
137965	100022920021
137966	100023351628
137967	63163809
137968	100032234151
137969	10033833215
137970	100121296851
137971	100091442478
137972	32095688
137973	100012610566
137974	100071553887
137975	100091449330
137976	100121366539
137977	10006537693
137978	10006537695
137979	10000170617
137980	200002703498
137981	100032105123
137982	100062591538
137983	100032069479
137984	100032050592
137985	100081249262
137986	10023267818
137987	10010175246
137988	100071483445
137989	100071399604
137990	44083531
137991	100012556657
137992	10014028320
137993	10014027040
137994	202025799
137996	11078388
137997	100081258086
137998	10013447193
138000	100110749665
138001	10012866648
138002	100012801277
138003	100081198548
138004	100121344608
138005	10090043104
138006	63154210
138007	10006576728
138008	10006576651
138009	100121314301
138011	100012562826
138012	200000848839
138013	100081264548
138014	11077897
138015	100052196239
138016	100052196385
138017	100051967405
138018	200000884132
138019	100062559840
138020	200001306622
138021	100081195360
138022	100081257245
138023	10023031708
138024	100041227576
138025	200000001110
138026	100121269842
138027	100081251761
138028	100091451692
138029	100091521819
138030	200000734145
138032	10003376759
138033	32148919
138034	200002532858
138035	200002590601
138036	100012856275
138037	200002635531
138038	100062456012
138039	100091574217
138040	10013448134
138041	100041038133
138042	100081149734
138043	100032215992
138044	100091605349
138046	100062630119
138048	100091539448
138049	200001852955
138050	10034142294
138051	200020345
138052	100071416152
138053	100091535312
138054	45073016
138055	10009567007
138056	100032141389
138058	100081173629
138059	10090321184
138060	28035604
138061	28035604
138062	11085798
138063	100032029376
138064	10001051200
138065	10001051200
138066	200000848847
138067	100081210429
138068	100062443426
138069	100052215708
138070	100032133806
138071	10008888317
138072	100091463074
138073	28035604
138074	10013923059
138075	100110772901
138076	10023263833
138077	10006575206
138078	100110727245
138079	10091073068
138080	200003736658
138081	2465161514
138084	10007931851
138085	100051972828
138087	100051226544
138088	10003083391
138089	10003083391
138093	10003083391
138094	2465161962
138097	10090424225
138098	100071350826
138099	10090679370
138102	200000809780
138103	45077889
138104	100071457190
138105	200004624818
138106	100081149988
138107	10000853845
138108	100032234662
138109	10024012794
138110	100012815979
138111	83122771
138112	10070787863
138113	10023895476
138114	100022898904
138115	2465161433
138116	10006574946
138117	200004669114
138118	10022995227
138120	4510082294
138121	100081320676
138122	100091431306
138123	10070446089
138124	100012854484
138127	10090616568
138128	100110745465
138129	10003079087
138130	10007888856
138133	200001306756
